"Time (ms)","Accelerometer X (mGal)","Accelerometer Y (mGal)","Accelerometer Z (mGal)","Gyro X","Gyro Y","Gyro Z","Magnetic X","Magnetic Y","Magnetic Z","Locomotion"
1759,"0.14013671875","0.161376953125","1.0135498046875","7.873534679412842","-16.7236328125","-15.319823265075684","12","29","29","403"
1794,"0.1712646484375","0.0941162109375","0.9190673828125","2.929687261581421","-8.85009765625","-11.657713890075684","12","29","29","403"
1829,"0.1522216796875","0.126708984375","0.958740234375","-6.408690929412842","-6.774901866912842","-15.869139671325684","17","30","33","403"
1866,"0.205322265625","0.1416015625","0.9814453125","-13.610838890075684","0.6103515625","-10.986327171325684","17","30","33","403"
1902,"0.17529296875","0.164794921875","0.9632568359375","-6.713866710662842","-1.8310545682907104","-10.131834983825684","17","30","33","403"
1936,"0.2012939453125","0.19091796875","0.9527587890625","-1.6479490995407104","0.54931640625","-9.82666015625","17","23","33","403"
1974,"0.151611328125","0.17333984375","0.9610595703125","1.220703125","-0.9155272841453552","-6.652831554412842","17","23","33","403"
2011,"0.146728515625","0.158447265625","0.9405517578125","-4.2724609375","2.50244140625","-7.568358898162842","17","23","33","403"
2045,"0.09912109375","0.2037353515625","0.94091796875","-5.432128429412842","5.0048828125","-8.9111328125","15","28","29","403"
2083,"0.1671142578125","0.1417236328125","0.9229736328125","3.356933355331421","6.958007335662842","-1.7089842557907104","15","28","29","403"
2119,"0.1795654296875","0.154296875","0.8988037109375","-20.263669967651367","8.72802734375","1.03759765625","15","28","29","403"
2155,"0.1875","0.2139892578125","0.9376220703125","-29.907224655151367","11.779784202575684","0.6103515625","18","21","28","403"
2189,"0.2376708984375","0.068359375","0.92578125","-54.443355560302734","12.695311546325684","9.58251953125","18","21","28","403"
2223,"0.2137451171875","0.0697021484375","0.9036865234375","-152.9541015625","21.606443405151367","24.353025436401367","18","21","28","403"
2257,"0.2491455078125","0.3126220703125","0.8685302734375","-252.19725036621094","37.2314453125","15.014647483825684","24","27","25","403"
2291,"0.241943359375","0.281982421875","0.7220458984375","-317.44384765625","49.865718841552734","46.020503997802734","24","27","25","403"
2325,"0.213134765625","0.323486328125","0.3385009765625","-467.1020202636719","63.354488372802734","47.058101654052734","24","27","25","403"
2359,"0.2718505859375","0.7420654296875","-0.0736083984375","-587.95166015625","60.485836029052734","18.73779296875","41","20","2","403"
2397,"0.1707763671875","1.0836181640625","-0.396240234375","-554.99267578125","66.46728515625","16.78466796875","41","20","2","403"
2431,"0.213134765625","0.9871826171875","-0.6636962890625","-502.1972351074219","65.91796875","9.1552734375","32","27","-33","403"
2465,"0.178466796875","0.80615234375","-0.80810546875","-478.0273132324219","72.08251953125","15.624999046325684","32","27","-33","403"
2503,"0.1820068359375","0.667236328125","-1.0185546875","-497.0702819824219","59.387203216552734","-7.202147960662842","32","27","-33","403"
2537,"0.11376953125","0.4603271484375","-0.9959716796875","-453.3691101074219","64.63623046875","13.244627952575684","3","32","-54","403"
2575,"0.1011962890625","-0.047119140625","-1.07177734375","-414.3066101074219","58.105464935302734","34.7900390625","3","32","-54","403"
2609,"0.21044921875","-0.382568359375","-1.1002197265625","-434.1430358886719","20.935056686401367","-7.019042491912842","3","32","-54","403"
2649,"0.14111328125","-0.3515625","-1.1033935546875","-420.5932312011719","11.840819358825684","-7.629394054412842","-29","32","-48","403"
2683,"0.059326171875","-0.2227783203125","-1.1214599609375","-291.32080078125","15.014647483825684","-27.465818405151367","-29","32","-48","403"
2718,"0.0413818359375","-0.3721923828125","-0.810302734375","-137.451171875","27.709959030151367","-15.380858421325684","-29","32","-48","403"
2752,"-0.00927734375","-0.5574951171875","-0.8529052734375","-67.93212890625","38.9404296875","2.0751953125","-40","36","-30","403"
2787,"0.083740234375","-0.715576171875","-0.806640625","-39.61181640625","22.827146530151367","-8.7890625","-40","36","-30","403"
2821,"-0.0467529296875","-0.6080322265625","-0.7738037109375","-1.9531248807907104","14.282225608825684","4.2724609375","-40","36","-30","403"
2855,"0.035888671875","-0.7950439453125","-0.720703125","5.737304210662842","7.080077648162842","6.774901866912842","-40","38","-34","403"
2889,"-0.0531005859375","-0.7310791015625","-0.6712646484375","-8.85009765625","0.1831054538488388","11.291502952575684","-40","38","-34","403"
2923,"0.0303955078125","-0.8388671875","-0.654052734375","16.11328125","0.1831054538488388","15.502928733825684","-40","38","-34","403"
2957,"-0.07421875","-0.854248046875","-0.7120361328125","0.54931640625","-2.3193359375","5.065917491912842","-41","35","-37","403"
2991,"0.0294189453125","-0.856201171875","-0.604248046875","21.972654342651367","7.019042491912842","10.986327171325684","-41","35","-37","403"
3025,"-0.0408935546875","-0.9195556640625","-0.6837158203125","-12.817381858825684","-0.7934569716453552","9.33837890625","-41","35","-37","403"
3061,"0.0213623046875","-0.750732421875","-0.628662109375","-7.934569835662842","2.197265625","10.986327171325684","-44","32","-34","403"
3096,"-0.015869140625","-0.8663330078125","-0.608642578125","-6.469726085662842","4.150390625","11.535643577575684","-44","32","-34","403"
3130,"0.037841796875","-0.8131103515625","-0.6207275390625","-27.282712936401367","2.624511480331421","10.314940452575684","-44","32","-34","403"
3164,"0.0338134765625","-0.750244140625","-0.6224365234375","-29.541013717651367","0.2441406100988388","6.713866710662842","-44","39","-34","403"
3198,"0.0103759765625","-0.720947265625","-0.640625","-21.667478561401367","2.929687261581421","0.6103515625","-44","39","-34","403"
3232,"0.0406494140625","-0.7879638671875","-0.6334228515625","3.540038824081421","5.920409679412842","5.371093273162842","-43","34","-29","403"
3266,"0.0235595703125","-0.828125","-0.6553955078125","-2.929687261581421","4.39453125","6.103515148162842","-43","34","-29","403"
3300,"0.0430908203125","-0.80126953125","-0.6728515625","-7.141112804412842","5.126952648162842","5.554198741912842","-43","34","-29","403"
3336,"0.0322265625","-0.7825927734375","-0.628662109375","5.249022960662842","4.82177734375","2.50244140625","-45","36","-30","403"
3370,"0.0357666015625","-0.880126953125","-0.63232421875","2.807616949081421","0.2441406100988388","4.33349609375","-45","36","-30","403"
3404,"0.01416015625","-0.8118896484375","-0.6806640625","-12.756346702575684","-3.906249761581421","-1.4038084745407104","-45","36","-30","403"
3438,"0.0377197265625","-0.8521728515625","-0.626953125","16.29638671875","2.25830078125","3.295898199081421","-45","36","-28","403"
3472,"0.013671875","-0.906494140625","-0.6728515625","5.981444835662842","-2.746581792831421","5.676269054412842","-45","36","-28","403"
3506,"0.030029296875","-0.8858642578125","-0.66552734375","13.549803733825684","-2.990722417831421","11.962889671325684","-45","36","-28","403"
3540,"0.0400390625","-0.8834228515625","-0.6429443359375","27.465818405151367","-4.45556640625","9.58251953125","-43","36","-29","403"
3576,"0.03662109375","-0.9405517578125","-0.6798095703125","30.883787155151367","-6.896972179412842","13.732909202575684","-43","36","-29","403"
3612,"0.0582275390625","-0.9495849609375","-0.6080322265625","9.46044921875","-1.7700194120407104","23.986814498901367","-43","36","-29","403"
3646,"0.0302734375","-0.879638671875","-0.589111328125","-34.11865234375","-5.310058116912842","17.822265625","-47","32","-30","403"
3686,"0.0535888671875","-0.775390625","-0.595947265625","-45.410152435302734","-6.103515148162842","15.747069358825684","-47","32","-30","403"
3722,"0.05078125","-0.7413330078125","-0.5654296875","-55.114742279052734","-0.9155272841453552","8.7890625","-47","32","-30","403"
3756,"0.0460205078125","-0.7198486328125","-0.58154296875","-67.2607421875","-1.3427733182907104","4.8828125","-50","31","-26","403"
3790,"0.0789794921875","-0.6328125","-0.5699462890625","-45.654293060302734","1.0986328125","1.3427733182907104","-50","31","-26","403"
3826,"0.095703125","-0.665283203125","-0.562744140625","-24.108884811401367","-0.1220703050494194","-3.845214605331421","-50","31","-26","403"
3860,"0.1319580078125","-0.7548828125","-0.573486328125","-3.784179449081421","4.8828125","-2.929687261581421","-49","32","-30","403"
3894,"0.133056640625","-0.78076171875","-0.5489501953125","-11.291502952575684","-1.2817381620407104","-5.859374523162842","-49","32","-30","403"
3928,"0.1270751953125","-0.7691650390625","-0.5205078125","7.690429210662842","3.112792730331421","-5.920409679412842","-49","32","-30","403"
3962,"0.0819091796875","-0.8671875","-0.5513916015625","15.624999046325684","3.540038824081421","-4.57763671875","-51","28","-27","403"
4000,"0.1065673828125","-0.8604736328125","-0.56640625","13.549803733825684","1.3427733182907104","1.5258787870407104","-51","28","-27","403"
4036,"0.0767822265625","-0.8837890625","-0.5625","10.375975608825684","1.4648436307907104","0.3662109076976776","-50","33","-27","403"
4070,"0.0614013671875","-0.8553466796875","-0.5732421875","18.12744140625","3.112792730331421","-0.9765624403953552","-50","33","-27","403"
4104,"0.0667724609375","-0.8092041015625","-0.5714111328125","27.893064498901367","0.9765624403953552","-3.845214605331421","-50","33","-27","403"
4139,"0.0533447265625","-0.8031005859375","-0.6082763671875","56.152339935302734","0.4272460639476776","2.44140625","-45","33","-27","403"
4173,"0.0604248046875","-0.671875","-0.6640625","98.99901580810547","-1.9531248807907104","0.6103515625","-45","33","-27","403"
4207,"0.08154296875","-0.74072265625","-0.628173828125","176.69676208496094","25.512693405151367","12.329100608825684","-45","33","-27","403"
4241,"0.06884765625","-0.7845458984375","-0.921630859375","118.46923065185547","-7.568358898162842","8.30078125","-42","29","-39","403"
4275,"-0.007080078125","-0.1812744140625","-0.64404296875","223.75486755371094","19.1650390625","-18.73779296875","-42","29","-39","403"
4312,"0.1968994140625","-0.5606689453125","-1.0289306640625","305.5419921875","-0.1831054538488388","20.263669967651367","-42","29","-39","403"
4346,"-0.0880126953125","-0.212646484375","-0.9700927734375","226.68455505371094","-19.04296875","-8.60595703125","-24","28","-45","403"
4380,"0.1295166015625","0.126220703125","-1.0831298828125","267.88330078125","-8.72802734375","-26.123044967651367","-24","28","-45","403"
4416,"0.0274658203125","0.017822265625","-1.230224609375","341.4306335449219","-29.785154342651367","-31.249998092651367","-24","28","-45","403"
4453,"0.089599609375","0.33837890625","-1.1290283203125","376.2817077636719","-29.541013717651367","-42.907711029052734","1","30","-55","403"
4487,"0.2066650390625","0.467041015625","-1.0748291015625","404.6630554199219","-48.950191497802734","-36.7431640625","1","30","-55","403"
4521,"0.2532958984375","0.497314453125","-0.906494140625","414.5507507324219","-51.757808685302734","-42.053218841552734","1","30","-55","403"
4555,"0.2813720703125","0.6484375","-0.806640625","364.6850280761719","-83.55712127685547","-32.40966796875","28","25","-41","403"
4589,"0.3123779296875","0.863525390625","-0.444091796875","296.9970703125","-67.93212890625","-13.610838890075684","28","25","-41","403"
4626,"0.368408203125","0.871826171875","-0.416015625","277.83203125","-79.7119140625","-9.8876953125","28","25","-41","403"
4660,"0.33056640625","0.9697265625","-0.1446533203125","278.076171875","-84.41161346435547","-10.070799827575684","40","21","-18","403"
4694,"0.3067626953125","0.9891357421875","0.02783203125","264.58740234375","-82.27538299560547","-2.50244140625","40","21","-18","403"
4728,"0.2918701171875","0.9937744140625","0.14892578125","283.5693359375","-85.02196502685547","-23.437498092651367","40","21","-18","403"
4765,"0.2410888671875","0.8497314453125","0.3409423828125","299.9267578125","-99.12108612060547","-25.085447311401367","44","19","-4","403"
4800,"0.2298583984375","0.6827392578125","0.52001953125","303.7109375","-99.91454315185547","-25.573728561401367","44","19","-4","403"
4836,"0.183837890625","0.425048828125","0.5989990234375","268.1884765625","-89.11132049560547","-16.41845703125","36","18","13","403"
4872,"0.150390625","0.315185546875","0.7335205078125","189.20896911621094","-70.25146484375","-25.024412155151367","36","18","13","403"
4906,"0.1373291015625","0.27197265625","0.83349609375","144.59228515625","-58.837886810302734","-23.132322311401367","36","18","13","403"
4940,"0.151611328125","0.203125","0.885009765625","106.62841033935547","-49.865718841552734","-19.10400390625","31","20","21","403"
4978,"0.1199951171875","0.1815185546875","0.9837646484375","83.98436737060547","-48.278804779052734","-16.4794921875","31","20","21","403"
5012,"0.0831298828125","0.1263427734375","0.9864501953125","68.17626953125","-41.687007904052734","-10.192870140075684","31","20","21","403"
5046,"0.005126953125","0.082275390625","1.0498046875","38.02490234375","-31.066892623901367","-5.187987804412842","25","25","27","403"
5083,"0.0279541015625","0.1422119140625","1.042236328125","21.301267623901367","-16.4794921875","-5.432128429412842","25","25","27","403"
5117,"0.0052490234375","0.1197509765625","1.0018310546875","28.869626998901367","-9.21630859375","0.4882812201976776","25","25","27","403"
5151,"0.05322265625","0.0919189453125","1.015869140625","14.099120140075684","-3.906249761581421","1.2817381620407104","26","23","27","403"
5185,"0.0518798828125","0.1163330078125","0.9979248046875","9.58251953125","-2.50244140625","2.0751953125","26","23","27","403"
5221,"0.0501708984375","0.072021484375","1.0008544921875","3.906249761581421","-1.2817381620407104","1.4038084745407104","26","23","27","403"
5255,"0.056884765625","0.135986328125","1.000244140625","0.7324218153953552","0.1220703050494194","0.9155272841453552","22","25","23","403"
5289,"0.057373046875","0.103759765625","0.99267578125","-0.30517578125","1.2817381620407104","3.540038824081421","22","25","23","403"
5323,"0.068359375","0.1392822265625","0.9884033203125","-0.6713866591453552","1.8310545682907104","0.8544921278953552","22","25","23","403"
5357,"0.0316162109375","0.101318359375","1.0047607421875","4.0283203125","0.6713866591453552","2.50244140625","20","29","30","403"
5391,"0.0758056640625","0.177978515625","1.00048828125","-6.347655773162842","7.568358898162842","-4.8828125","20","29","30","403"
5431,"0.0438232421875","0.0484619140625","0.9781494140625","8.36181640625","2.197265625","2.990722417831421","24","21","27","403"
5466,"0.0367431640625","0.1038818359375","0.9984130859375","-16.357421875","9.033203125","-3.356933355331421","24","21","27","403"
5500,"0.0484619140625","0.1787109375","0.97265625","-4.82177734375","7.690429210662842","1.4038084745407104","24","21","27","403"
5534,"0.0294189453125","0.047119140625","0.96142578125","-4.150390625","2.868652105331421","5.065917491912842","21","24","32","403"
5568,"0.0391845703125","0.175048828125","0.9747314453125","-10.192870140075684","5.554198741912842","-0.2441406100988388","21","24","32","403"
5606,"0.0611572265625","0.05712890625","0.954833984375","3.845214605331421","-1.220703125","7.934569835662842","21","24","32","403"
5640,"0.0511474609375","0.09375","0.9683837890625","-9.94873046875","1.4038084745407104","1.7700194120407104","21","25","25","403"
5674,"0.0406494140625","0.1085205078125","0.9609375","3.051757574081421","0.1220703050494194","5.615233898162842","21","25","25","403"
5710,"0.046142578125","0.05810546875","0.9625244140625","-8.544921875","1.7700194120407104","5.432128429412842","21","25","25","403"
5745,"0.06689453125","0.136474609375","0.977294921875","-10.742186546325684","2.868652105331421","4.45556640625","37","25","25","403"
5779,"0.091552734375","0.141357421875","0.9718017578125","-1.15966796875","-3.845214605331421","7.507323741912842","37","25","25","403"
5817,"0.02978515625","0.1363525390625","0.981689453125","1.6479490995407104","-4.21142578125","7.263183116912842","37","25","25","403"
5855,"0.0455322265625","0.168212890625","0.996337890625","4.7607421875","-4.33349609375","8.544921875","28","29","28","403"
5889,"0.0994873046875","0.14404296875","0.9949951171875","7.080077648162842","-2.807616949081421","4.45556640625","28","29","28","403"
5931,"0.076416015625","0.2415771484375","1.0010986328125","16.2353515625","-10.803221702575684","18.00537109375","27","25","25","403"
5965,"-0.1229248046875","-0.1533203125","1.0218505859375","-11.108397483825684","22.460935592651367","-2.50244140625","27","25","25","403"
5999,"0.18310546875","0.4476318359375","0.978515625","-45.043941497802734","12.329100608825684","-7.629394054412842","27","25","25","403"
6033,"0.0208740234375","0.193115234375","1.0357666015625","18.61572265625","2.929687261581421","7.751464366912842","27","25","25","403"
6067,"0.0406494140625","0.1339111328125","0.982421875","2.0751953125","11.108397483825684","8.48388671875","29","14","23","403"
6103,"0.0872802734375","0.122802734375","0.9810791015625","-19.34814453125","14.404295921325684","-3.479003667831421","29","14","23","403"
6137,"0.0494384765625","0.105224609375","1.0101318359375","-42.663570404052734","26.611326217651367","-4.21142578125","24","27","24","403"
6171,"0.1234130859375","0.2978515625","0.954345703125","-32.04345703125","15.869139671325684","5.0048828125","24","27","24","403"
6205,"0.04833984375","0.1566162109375","0.9736328125","-9.58251953125","5.310058116912842","9.70458984375","24","27","24","403"
6239,"0.0615234375","0.19921875","0.99267578125","-11.657713890075684","7.263183116912842","-3.601073980331421","23","24","26","403"
6273,"0.100341796875","0.11376953125","0.9521484375","-36.56005859375","27.221677780151367","15.869139671325684","23","24","26","403"
6307,"0.1956787109375","0.2462158203125","0.947021484375","-33.87451171875","7.141112804412842","-7.995604991912842","23","24","26","403"
6343,"0.14306640625","0.1875","0.936279296875","-31.982419967651367","10.681151390075684","3.479003667831421","25","30","22","403"
6382,"0.1417236328125","0.1591796875","0.892333984375","-76.47705078125","21.911619186401367","9.6435546875","25","30","22","403"
6417,"0.0970458984375","0.230712890625","0.8370361328125","-119.32372283935547","26.977537155151367","16.4794921875","25","30","22","403"
6452,"0.180908203125","0.4547119140625","0.8155517578125","-159.5458984375","35.64453125","30.212400436401367","32","20","18","403"
6486,"0.0513916015625","0.4219970703125","0.8367919921875","-135.19287109375","24.658201217651367","32.470703125","32","20","18","403"
6521,"0.1063232421875","0.4207763671875","0.659912109375","-190.06346130371094","48.400875091552734","33.87451171875","32","20","18","403"
6555,"0.13134765625","0.6273193359375","0.631103515625","-236.75535583496094","56.396480560302734","25.634763717651367","40","29","4","403"
6590,"0.166748046875","0.7686767578125","0.378662109375","-268.00537109375","60.607906341552734","26.489255905151367","40","29","4","403"
6624,"0.3192138671875","1.1119384765625","0.4505615234375","-240.35643005371094","57.189937591552734","11.474608421325684","40","29","4","403"
6659,"0.124755859375","0.8526611328125","0.2431640625","-164.61180114746094","41.503902435302734","34.5458984375","42","22","-7","403"
6693,"0.2098388671875","0.9227294921875","0.1728515625","-193.05418395996094","41.503902435302734","-13.000487327575684","42","22","-7","403"
6730,"0.2392578125","1.1248779296875","0.1058349609375","-143.85986328125","21.972654342651367","13.366698265075684","46","27","-18","403"
6765,"0.165283203125","0.9383544921875","0.13134765625","-101.31835174560547","23.132322311401367","5.0048828125","46","27","-18","403"
6799,"0.310791015625","1.053466796875","-0.130126953125","-131.53076171875","17.51708984375","-8.056640625","46","27","-18","403"
6835,"0.16162109375","1.033203125","-0.084716796875","-100.46385955810547","17.9443359375","19.8974609375","44","18","-25","403"
6874,"0.2081298828125","0.748291015625","-0.103759765625","-174.98777770996094","41.503902435302734","0.7934569716453552","44","18","-25","403"
6908,"0.2349853515625","0.681396484375","-0.4072265625","-280.45654296875","16.2353515625","-1.8310545682907104","44","18","-25","403"
6942,"0.10595703125","0.8642578125","-0.4647216796875","-314.208984375","58.288570404052734","-14.587401390075684","31","20","-41","403"
6977,"0.197998046875","0.70703125","-0.812255859375","-333.0077819824219","22.155759811401367","17.39501953125","31","20","-41","403"
7011,"0.07861328125","0.6448974609375","-0.7725830078125","-322.9369812011719","52.673336029052734","-24.475095748901367","31","20","-41","403"
7045,"0.1795654296875","0.440673828125","-1.025634765625","-337.0361022949219","32.65380859375","-10.620116233825684","5","21","-50","403"
7079,"0.01318359375","0.363525390625","-0.9276123046875","-278.25927734375","35.7666015625","-35.33935546875","5","21","-50","403"
7113,"0.228515625","0.004150390625","-1.0902099609375","-254.15037536621094","37.59765625","-23.010251998901367","5","21","-50","403"
7150,"0.048095703125","-0.0108642578125","-0.9754638671875","-221.86277770996094","14.587401390075684","-7.019042491912842","-14","21","-56","403"
7184,"0.1353759765625","-0.3519287109375","-0.9833984375","-197.02146911621094","34.7900390625","-35.0341796875","-14","21","-56","403"
7218,"0.073486328125","-0.2557373046875","-0.8897705078125","-215.63719177246094","5.310058116912842","-19.4091796875","-14","21","-56","403"
7253,"0.09033203125","-0.372802734375","-0.9141845703125","-160.94969177246094","26.977537155151367","-11.840819358825684","-26","30","-51","403"
7287,"0.0364990234375","-0.5902099609375","-0.8519287109375","-191.46726989746094","14.587401390075684","0.1831054538488388","-26","30","-51","403"
7324,"0.021484375","-0.6683349609375","-0.9324951171875","-195.37351989746094","15.624999046325684","-6.591796398162842","-26","30","-51","403"
7358,"0.0035400390625","-0.6640625","-0.8026123046875","-175.84226989746094","21.484373092651367","-27.954099655151367","-40","35","-46","403"
7392,"-0.015869140625","-0.7520751953125","-0.757568359375","-158.447265625","14.648436546325684","-22.705076217651367","-40","35","-46","403"
7426,"-0.0670166015625","-0.8052978515625","-0.7744140625","-134.27734375","26.611326217651367","-13.854979515075684","-40","35","-46","403"
7460,"-0.0601806640625","-0.9000244140625","-0.592041015625","-138.427734375","24.780271530151367","-23.071287155151367","-40","38","-29","403"
7494,"-0.1015625","-0.780517578125","-0.55029296875","-137.39013671875","14.404295921325684","-24.963376998901367","-40","38","-29","403"
7529,"-0.151123046875","-0.94921875","-0.484375","-97.47313690185547","29.663084030151367","-24.475095748901367","-40","38","-29","403"
7563,"-0.1632080078125","-0.83349609375","-0.3385009765625","-111.08397674560547","28.076169967651367","-29.602048873901367","-45","39","-22","403"
7597,"-0.2071533203125","-0.8232421875","-0.19677734375","-79.28466796875","37.17041015625","-37.65869140625","-45","39","-22","403"
7636,"-0.228515625","-1.031494140625","-0.1551513671875","-49.987789154052734","64.3310546875","-17.39501953125","-45","44","-9","403"
7670,"-0.2476806640625","-1.0360107421875","-0.2557373046875","-60.729976654052734","65.91796875","-17.27294921875","-45","44","-9","403"
7704,"-0.2347412109375","-1.03125","-0.2464599609375","-73.54736328125","66.58935546875","-15.014647483825684","-45","44","-9","403"
7738,"-0.251220703125","-1.01806640625","-0.281982421875","-82.94676971435547","58.288570404052734","-13.732909202575684","-41","39","-2","403"
7772,"-0.2484130859375","-1.0281982421875","-0.2376708984375","-67.626953125","56.945796966552734","-11.718749046325684","-41","39","-2","403"
7806,"-0.2349853515625","-1.036865234375","-0.1973876953125","-71.71630859375","45.654293060302734","-2.38037109375","-41","39","-2","403"
7840,"-0.2431640625","-1.0263671875","-0.1644287109375","-92.04100799560547","26.306150436401367","0.6713866591453552","-41","44","5","403"
7874,"-0.251953125","-0.8831787109375","-0.1090087890625","-52.185054779052734","36.4990234375","15.197752952575684","-41","44","5","403"
7908,"-0.1636962890625","-1.052978515625","-0.0726318359375","-35.46142578125","22.521970748901367","19.47021484375","-41","44","5","403"
7942,"-0.183349609375","-1.0164794921875","-0.033935546875","-25.390623092651367","18.49365234375","25.451658248901367","-41","42","4","403"
7976,"-0.165771484375","-1.004150390625","-0.017822265625","-35.7666015625","19.95849609375","-1.0986328125","-41","42","4","403"
8010,"-0.1846923828125","-1.03662109375","0.0657958984375","-16.9677734375","24.841306686401367","-11.596678733825684","-41","42","4","403"
8045,"-0.2001953125","-0.9617919921875","0.0648193359375","-1.15966796875","30.700681686401367","-2.868652105331421","-37","42","7","403"
8079,"-0.159423828125","-1.0501708984375","0.0936279296875","2.3193359375","32.958984375","6.286620616912842","-37","42","7","403"
8113,"-0.1669921875","-1.0169677734375","0.069091796875","-12.329100608825684","21.362302780151367","6.530761241912842","-37","42","7","403"
8147,"-0.1646728515625","-1.0318603515625","0.08154296875","-7.446288585662842","17.88330078125","4.5166015625","-37","36","8","403"
8181,"-0.1650390625","-0.997314453125","0.153076171875","-24.108884811401367","13.732909202575684","-0.54931640625","-37","36","8","403"
8220,"-0.1744384765625","-0.9697265625","0.101318359375","-24.291990280151367","6.286620616912842","5.0048828125","-37","36","8","403"
8256,"-0.1944580078125","-0.92822265625","0.0867919921875","-11.474608421325684","9.82666015625","-0.9155272841453552","-37","35","8","403"
8290,"-0.18408203125","-0.9437255859375","0.14453125","10.375975608825684","13.427733421325684","2.563476324081421","-37","35","8","403"
8324,"-0.178466796875","-0.977294921875","0.1104736328125","20.324705123901367","19.04296875","9.46044921875","-37","35","8","403"
8358,"-0.1380615234375","-0.9671630859375","0.125244140625","11.657713890075684","8.30078125","8.85009765625","-40","44","11","403"
8392,"-0.156982421875","-0.96484375","0.0838623046875","18.310546875","8.97216796875","5.493163585662842","-40","44","11","403"
8426,"-0.142578125","-1.015869140625","0.1123046875","20.263669967651367","9.33837890625","5.187987804412842","-40","44","11","403"
8460,"-0.1424560546875","-1.0491943359375","0.0750732421875","3.540038824081421","4.94384765625","0.2441406100988388","-38","33","8","403"
8494,"-0.12890625","-1.04345703125","0.093994140625","5.798339366912842","2.0751953125","1.2817381620407104","-38","33","8","403"
8528,"-0.15234375","-0.9979248046875","0.065673828125","1.9531248807907104","3.662109136581421","2.868652105331421","-38","33","8","403"
8562,"-0.1343994140625","-1.0860595703125","0.0592041015625","9.33837890625","3.417968511581421","7.934569835662842","-40","35","13","403"
8597,"-0.165771484375","-0.9666748046875","0.06396484375","-0.1831054538488388","1.2817381620407104","3.601073980331421","-40","35","13","403"
8632,"-0.1038818359375","-1.073486328125","0.10693359375","6.225585460662842","-0.54931640625","5.920409679412842","-38","32","11","403"
8667,"-0.177978515625","-0.9249267578125","0.04931640625","-3.112792730331421","1.03759765625","5.859374523162842","-38","32","11","403"
8701,"-0.119384765625","-1.0009765625","0.110107421875","5.798339366912842","-4.2724609375","6.164550304412842","-38","32","11","403"
8735,"-0.171875","-0.96728515625","0.0484619140625","-5.981444835662842","0.0610351525247097","6.042479991912842","-38","32","11","403"
8772,"-0.099853515625","-0.989501953125","0.1448974609375","-2.13623046875","-2.624511480331421","-0.54931640625","-41","32","11","403"
8807,"-0.15087890625","-1.0079345703125","0.031982421875","2.746581792831421","-0.3662109076976776","5.981444835662842","-41","32","11","403"
